filename,width,height,class,xmin,ymin,xmax,ymax
65.jpg,605,807,egg,5,522,35,578
65.jpg,605,807,egg,120,514,163,555
65.jpg,605,807,egg,179,471,208,529
65.jpg,605,807,egg,124,459,162,519
65.jpg,605,807,egg,129,465,151,482
65.jpg,605,807,egg,140,405,172,461
65.jpg,605,807,egg,167,438,208,473
65.jpg,605,807,egg,63,379,92,410
65.jpg,605,807,egg,295,451,333,508
65.jpg,605,807,egg,288,411,331,462
65.jpg,605,807,egg,306,336,328,401
65.jpg,605,807,egg,218,301,257,351
65.jpg,605,807,egg,195,388,220,445
65.jpg,605,807,egg,175,354,196,412
65.jpg,605,807,egg,110,358,147,399
65.jpg,605,807,egg,324,242,373,297
65.jpg,605,807,egg,210,209,255,242
65.jpg,605,807,egg,296,105,353,129
65.jpg,605,807,egg,163,797,180,807
66.jpg,807,605,egg,181,375,220,460
66.jpg,807,605,egg,343,304,385,370
66.jpg,807,605,egg,376,290,415,355
66.jpg,807,605,egg,403,321,457,382
66.jpg,807,605,egg,527,297,610,326
66.jpg,807,605,egg,571,270,653,313
66.jpg,807,605,egg,577,259,658,292
66.jpg,807,605,egg,353,252,430,286
66.jpg,807,605,egg,453,229,483,277
66.jpg,807,605,egg,480,219,558,241
66.jpg,807,605,egg,579,181,644,202
66.jpg,807,605,egg,573,161,638,181
66.jpg,807,605,egg,675,138,716,157
66.jpg,807,605,egg,520,148,560,181
66.jpg,807,605,egg,509,154,536,186
66.jpg,807,605,egg,474,157,509,185
66.jpg,807,605,egg,153,221,187,249
66.jpg,807,605,egg,136,172,187,211
66.jpg,807,605,egg,9,122,55,153
66.jpg,807,605,egg,109,112,160,143
66.jpg,807,605,egg,98,71,136,97
66.jpg,807,605,egg,164,75,223,95
66.jpg,807,605,egg,152,139,214,162
66.jpg,807,605,egg,195,122,253,144
66.jpg,807,605,egg,205,152,266,173
66.jpg,807,605,egg,242,129,286,158
66.jpg,807,605,egg,268,151,331,178
66.jpg,807,605,egg,277,164,293,181
66.jpg,807,605,egg,331,147,370,182
66.jpg,807,605,egg,277,125,342,145
66.jpg,807,605,egg,237,72,278,96
66.jpg,807,605,egg,264,67,315,94
66.jpg,807,605,egg,196,37,242,57
66.jpg,807,605,egg,282,18,323,44
66.jpg,807,605,egg,355,78,401,102
66.jpg,807,605,egg,426,118,485,139
66.jpg,807,605,egg,447,92,487,116
66.jpg,807,605,egg,501,97,544,134
66.jpg,807,605,egg,602,100,641,128
66.jpg,807,605,egg,638,83,697,102
66.jpg,807,605,egg,659,60,686,89
66.jpg,807,605,egg,664,35,718,68
67.jpg,807,605,egg,502,233,553,263
67.jpg,807,605,egg,95,173,118,203
67.jpg,807,605,egg,174,143,199,171
67.jpg,807,605,egg,67,132,120,145
67.jpg,807,605,egg,118,93,163,108
67.jpg,807,605,egg,171,65,193,86
67.jpg,807,605,egg,154,116,194,139
67.jpg,807,605,egg,199,107,247,123
67.jpg,807,605,egg,220,99,264,115
67.jpg,807,605,egg,282,170,302,199
67.jpg,807,605,egg,333,191,367,207
67.jpg,807,605,egg,240,148,276,173
67.jpg,807,605,egg,252,135,282,155
67.jpg,807,605,egg,287,148,334,166
67.jpg,807,605,egg,298,132,316,153
67.jpg,807,605,egg,308,121,342,139
67.jpg,807,605,egg,324,138,372,155
67.jpg,807,605,egg,364,126,390,150
67.jpg,807,605,egg,308,87,327,111
67.jpg,807,605,egg,374,83,391,104
67.jpg,807,605,egg,385,98,415,116
67.jpg,807,605,egg,402,82,441,103
67.jpg,807,605,egg,479,160,503,182
67.jpg,807,605,egg,509,182,544,209
67.jpg,807,605,egg,514,172,558,199
67.jpg,807,605,egg,554,177,584,204
67.jpg,807,605,egg,571,148,608,167
67.jpg,807,605,egg,560,137,608,152
67.jpg,807,605,egg,491,141,523,164
67.jpg,807,605,egg,492,128,528,148
67.jpg,807,605,egg,706,130,732,155
67.jpg,807,605,egg,787,159,807,174
67.jpg,807,605,egg,583,81,618,102
67.jpg,807,605,egg,611,88,652,101
67.jpg,807,605,egg,608,80,638,91
67.jpg,807,605,egg,446,113,461,130
67.jpg,807,605,egg,450,110,484,124
67.jpg,807,605,egg,452,105,486,114
67.jpg,807,605,egg,502,105,534,122
67.jpg,807,605,egg,494,97,519,119
67.jpg,807,605,egg,511,80,531,97
67.jpg,807,605,egg,460,73,473,90
67.jpg,807,605,egg,450,62,484,72
67.jpg,807,605,egg,445,50,473,65
67.jpg,807,605,egg,430,37,468,50
68.jpg,807,605,egg,114,364,147,439
68.jpg,807,605,egg,39,297,118,352
68.jpg,807,605,egg,162,335,230,372
68.jpg,807,605,egg,303,305,352,338
68.jpg,807,605,egg,239,256,285,307
68.jpg,807,605,egg,4,227,42,272
68.jpg,807,605,egg,125,190,170,234
68.jpg,807,605,egg,28,153,93,176
68.jpg,807,605,egg,134,140,197,167
68.jpg,807,605,egg,121,97,178,115
68.jpg,807,605,egg,210,131,266,157
68.jpg,807,605,egg,242,121,300,141
68.jpg,807,605,egg,208,59,242,89
68.jpg,807,605,egg,210,212,267,245
68.jpg,807,605,egg,241,188,291,215
68.jpg,807,605,egg,274,221,345,240
68.jpg,807,605,egg,302,183,332,224
68.jpg,807,605,egg,324,172,384,198
68.jpg,807,605,egg,338,210,409,228
68.jpg,807,605,egg,518,449,604,531
68.jpg,807,605,egg,587,336,636,405
68.jpg,807,605,egg,542,275,592,322
68.jpg,807,605,egg,599,313,660,381
68.jpg,807,605,egg,658,332,698,391
68.jpg,807,605,egg,705,282,763,315
68.jpg,807,605,egg,705,250,776,281
68.jpg,807,605,egg,588,241,636,287
68.jpg,807,605,egg,597,221,656,245
68.jpg,807,605,egg,409,187,435,232
68.jpg,807,605,egg,359,115,388,147
68.jpg,807,605,egg,456,139,505,166
68.jpg,807,605,egg,452,113,480,142
68.jpg,807,605,egg,499,114,549,146
68.jpg,807,605,egg,543,171,562,204
68.jpg,807,605,egg,555,168,598,199
68.jpg,807,605,egg,558,160,609,188
68.jpg,807,605,egg,631,179,687,198
68.jpg,807,605,egg,620,159,664,188
68.jpg,807,605,egg,586,104,610,136
68.jpg,807,605,egg,661,127,694,149
68.jpg,807,605,egg,775,142,807,179
68.jpg,807,605,egg,587,84,638,103
68.jpg,807,605,egg,584,64,622,85
68.jpg,807,605,egg,571,42,623,68
68.jpg,807,605,egg,358,222,376,241
69.jpg,807,605,egg,25,159,53,197
69.jpg,807,605,egg,81,213,110,249
69.jpg,807,605,egg,72,286,127,313
69.jpg,807,605,egg,91,330,111,381
69.jpg,807,605,egg,124,331,161,363
69.jpg,807,605,egg,209,333,233,359
69.jpg,807,605,egg,188,282,233,314
69.jpg,807,605,egg,255,448,311,478
69.jpg,807,605,egg,229,404,272,448
69.jpg,807,605,egg,247,399,286,438
69.jpg,807,605,egg,264,397,300,432
69.jpg,807,605,egg,277,382,331,405
69.jpg,807,605,egg,259,350,304,398
69.jpg,807,605,egg,423,339,442,390
69.jpg,807,605,egg,443,334,495,348
69.jpg,807,605,egg,465,418,520,436
69.jpg,807,605,egg,498,391,549,425
69.jpg,807,605,egg,501,381,553,413
69.jpg,807,605,egg,682,481,723,528
69.jpg,807,605,egg,722,314,761,360
69.jpg,807,605,egg,694,287,712,336
69.jpg,807,605,egg,728,291,770,324
69.jpg,807,605,egg,516,290,562,310
69.jpg,807,605,egg,440,261,468,286
69.jpg,807,605,egg,465,254,487,297
69.jpg,807,605,egg,478,252,502,283
69.jpg,807,605,egg,598,237,631,258
69.jpg,807,605,egg,543,186,581,218
69.jpg,807,605,egg,584,157,629,182
69.jpg,807,605,egg,609,128,626,163
69.jpg,807,605,egg,622,92,664,125
69.jpg,807,605,egg,468,181,498,222
69.jpg,807,605,egg,409,213,454,232
69.jpg,807,605,egg,428,172,460,199
69.jpg,807,605,egg,333,244,362,284
69.jpg,807,605,egg,286,251,335,278
69.jpg,807,605,egg,292,267,309,281
69.jpg,807,605,egg,242,255,290,276
69.jpg,807,605,egg,198,234,242,260
69.jpg,807,605,egg,226,218,274,237
69.jpg,807,605,egg,269,222,302,258
69.jpg,807,605,egg,293,220,343,239
69.jpg,807,605,egg,159,200,198,230
69.jpg,807,605,egg,135,139,171,164
69.jpg,807,605,egg,196,149,239,170
69.jpg,807,605,egg,252,148,287,174
69.jpg,807,605,egg,278,139,317,168
69.jpg,807,605,egg,355,153,391,183
69.jpg,807,605,egg,218,93,253,111
69.jpg,807,605,egg,286,55,322,83
69.jpg,807,605,egg,512,270,563,291
70.jpg,807,605,egg,162,456,206,512
70.jpg,807,605,egg,89,348,133,394
70.jpg,807,605,egg,85,271,116,314
70.jpg,807,605,egg,271,528,318,567
70.jpg,807,605,egg,284,422,323,470
70.jpg,807,605,egg,215,370,235,425
70.jpg,807,605,egg,224,322,264,367
70.jpg,807,605,egg,220,288,255,333
70.jpg,807,605,egg,329,343,351,388
70.jpg,807,605,egg,352,369,371,417
70.jpg,807,605,egg,409,387,439,434
70.jpg,807,605,egg,397,502,430,567
70.jpg,807,605,egg,455,515,517,537
70.jpg,807,605,egg,476,474,511,514
70.jpg,807,605,egg,473,383,502,412
70.jpg,807,605,egg,507,326,547,366
70.jpg,807,605,egg,376,332,410,379
70.jpg,807,605,egg,342,316,385,347
70.jpg,807,605,egg,342,281,368,324
70.jpg,807,605,egg,384,289,421,334
70.jpg,807,605,egg,383,259,424,291
70.jpg,807,605,egg,536,299,562,348
70.jpg,807,605,egg,544,331,589,360
70.jpg,807,605,egg,545,348,595,372
70.jpg,807,605,egg,551,356,597,389
70.jpg,807,605,egg,598,327,630,370
70.jpg,807,605,egg,498,212,548,233
70.jpg,807,605,egg,493,172,514,215
70.jpg,807,605,egg,576,172,594,209
70.jpg,807,605,egg,268,225,302,258
70.jpg,807,605,egg,311,171,339,203
70.jpg,807,605,egg,359,180,377,227
70.jpg,807,605,egg,331,149,381,170
70.jpg,807,605,egg,419,181,447,207
70.jpg,807,605,egg,414,170,460,187
70.jpg,807,605,egg,420,158,453,172
70.jpg,807,605,egg,442,117,459,153
70.jpg,807,605,egg,457,122,481,158
70.jpg,807,605,egg,542,143,575,181
70.jpg,807,605,egg,553,153,585,182
70.jpg,807,605,egg,628,73,662,102
70.jpg,807,605,egg,715,81,742,104
70.jpg,807,605,egg,357,87,387,122
70.jpg,807,605,egg,415,67,435,96
70.jpg,807,605,egg,473,34,517,58
70.jpg,807,605,egg,498,25,542,42
70.jpg,807,605,egg,482,6,510,34
70.jpg,807,605,egg,327,49,358,83
70.jpg,807,605,egg,296,39,341,59
70.jpg,807,605,egg,252,5,291,26
71.jpg,807,605,egg,91,470,153,554
71.jpg,807,605,egg,169,348,198,431
71.jpg,807,605,egg,1,317,56,378
71.jpg,807,605,egg,1,213,39,271
71.jpg,807,605,egg,177,281,237,345
71.jpg,807,605,egg,179,238,229,299
71.jpg,807,605,egg,244,145,287,200
71.jpg,807,605,egg,270,422,312,492
71.jpg,807,605,egg,362,350,390,427
71.jpg,807,605,egg,329,310,359,381
71.jpg,807,605,egg,348,277,407,319
71.jpg,807,605,egg,350,225,378,286
71.jpg,807,605,egg,409,238,450,304
71.jpg,807,605,egg,431,278,452,299
71.jpg,807,605,egg,396,296,440,359
71.jpg,807,605,egg,435,375,482,441
71.jpg,807,605,egg,246,575,308,604
71.jpg,807,605,egg,423,536,464,605
71.jpg,807,605,egg,507,562,592,595
71.jpg,807,605,egg,540,495,588,559
71.jpg,807,605,egg,529,370,568,410
71.jpg,807,605,egg,573,290,638,348
71.jpg,807,605,egg,617,259,653,323
71.jpg,807,605,egg,632,299,688,338
71.jpg,807,605,egg,642,319,696,357
71.jpg,807,605,egg,642,332,702,376
71.jpg,807,605,egg,700,292,742,354
71.jpg,807,605,egg,564,133,628,163
71.jpg,807,605,egg,558,83,586,135
71.jpg,807,605,egg,667,81,690,134
71.jpg,807,605,egg,635,57,669,96
71.jpg,807,605,egg,620,51,661,91
71.jpg,807,605,egg,372,90,392,149
71.jpg,807,605,egg,309,72,345,115
71.jpg,807,605,egg,333,48,400,73
71.jpg,807,605,egg,453,92,488,121
71.jpg,807,605,egg,446,73,503,97
71.jpg,807,605,egg,452,55,496,81
71.jpg,807,605,egg,483,10,508,55
71.jpg,807,605,egg,507,15,537,53
71.jpg,807,605,egg,383,1,406,10
71.jpg,807,605,egg,409,201,461,242
72.jpg,807,605,egg,163,514,209,535
72.jpg,807,605,egg,164,399,197,443
72.jpg,807,605,egg,254,446,294,474
72.jpg,807,605,egg,351,423,381,468
72.jpg,807,605,egg,398,431,449,449
72.jpg,807,605,egg,101,318,136,351
72.jpg,807,605,egg,92,259,122,292
72.jpg,807,605,egg,205,269,239,304
72.jpg,807,605,egg,204,335,220,372
72.jpg,807,605,egg,209,295,242,330
72.jpg,807,605,egg,261,367,292,400
72.jpg,807,605,egg,295,306,313,342
72.jpg,807,605,egg,316,326,336,366
72.jpg,807,605,egg,358,337,387,371
72.jpg,807,605,egg,412,330,432,355
72.jpg,807,605,egg,413,395,442,430
72.jpg,807,605,egg,243,217,273,244
72.jpg,807,605,egg,306,258,326,291
72.jpg,807,605,egg,306,288,341,314
72.jpg,807,605,egg,334,297,361,334
72.jpg,807,605,egg,436,286,470,319
72.jpg,807,605,egg,509,284,536,317
72.jpg,807,605,egg,342,266,369,299
72.jpg,807,605,egg,358,285,369,298
72.jpg,807,605,egg,338,241,375,268
72.jpg,807,605,egg,472,309,509,336
72.jpg,807,605,egg,471,301,508,323
72.jpg,807,605,egg,468,291,503,315
72.jpg,807,605,egg,461,270,482,304
72.jpg,807,605,egg,279,172,303,198
72.jpg,807,605,egg,318,181,333,215
72.jpg,807,605,egg,365,182,388,198
72.jpg,807,605,egg,433,202,470,220
72.jpg,807,605,egg,429,171,445,206
72.jpg,807,605,egg,493,167,509,199
72.jpg,807,605,egg,538,88,565,113
72.jpg,807,605,egg,611,92,630,110
72.jpg,807,605,egg,365,171,401,183
72.jpg,807,605,egg,366,157,392,173
72.jpg,807,605,egg,297,154,333,174
72.jpg,807,605,egg,313,104,339,134
72.jpg,807,605,egg,289,76,315,103
72.jpg,807,605,egg,263,70,296,84
72.jpg,807,605,egg,224,41,260,59
72.jpg,807,605,egg,364,90,376,109
72.jpg,807,605,egg,387,129,399,159
72.jpg,807,605,egg,394,131,421,157
72.jpg,807,605,egg,465,148,496,175
72.jpg,807,605,egg,476,152,501,177
72.jpg,807,605,egg,409,60,445,80
72.jpg,807,605,egg,434,50,462,65
72.jpg,807,605,egg,416,37,441,59
73.jpg,424,519,egg,116,343,132,372
73.jpg,424,519,egg,147,351,170,373
73.jpg,424,519,egg,189,330,203,341
73.jpg,424,519,egg,224,343,250,355
73.jpg,424,519,egg,228,335,253,345
73.jpg,424,519,egg,250,326,259,350
73.jpg,424,519,egg,235,322,256,339
73.jpg,424,519,egg,232,312,254,331
73.jpg,424,519,egg,221,307,249,326
73.jpg,424,519,egg,289,316,315,333
73.jpg,424,519,egg,75,310,99,326
73.jpg,424,519,egg,158,313,169,333
73.jpg,424,519,egg,169,301,179,321
73.jpg,424,519,egg,51,285,75,305
73.jpg,424,519,egg,115,276,128,299
73.jpg,424,519,egg,389,256,401,279
73.jpg,424,519,egg,415,259,424,269
73.jpg,424,519,egg,307,275,327,293
73.jpg,424,519,egg,280,273,295,296
73.jpg,424,519,egg,288,270,303,294
73.jpg,424,519,egg,299,252,310,274
73.jpg,424,519,egg,310,252,324,274
73.jpg,424,519,egg,306,240,315,264
73.jpg,424,519,egg,262,252,279,275
73.jpg,424,519,egg,270,251,290,267
73.jpg,424,519,egg,156,281,167,307
73.jpg,424,519,egg,167,280,189,297
73.jpg,424,519,egg,148,267,162,288
73.jpg,424,519,egg,210,268,232,289
73.jpg,424,519,egg,212,259,228,279
73.jpg,424,519,egg,176,269,201,281
73.jpg,424,519,egg,196,272,204,281
73.jpg,424,519,egg,180,263,199,273
73.jpg,424,519,egg,195,255,210,281
73.jpg,424,519,egg,166,260,190,270
73.jpg,424,519,egg,169,246,197,267
73.jpg,424,519,egg,211,249,225,268
73.jpg,424,519,egg,206,241,222,260
73.jpg,424,519,egg,225,241,236,263
73.jpg,424,519,egg,229,248,255,258
73.jpg,424,519,egg,230,253,252,267
73.jpg,424,519,egg,94,244,114,266
73.jpg,424,519,egg,57,249,86,263
73.jpg,424,519,egg,47,229,66,253
73.jpg,424,519,egg,57,223,77,248
73.jpg,424,519,egg,121,226,137,250
73.jpg,424,519,egg,136,217,151,241
73.jpg,424,519,egg,111,201,140,214
73.jpg,424,519,egg,120,185,133,206
73.jpg,424,519,egg,65,167,88,178
73.jpg,424,519,egg,86,159,103,182
73.jpg,424,519,egg,96,158,112,183
73.jpg,424,519,egg,102,181,113,193
73.jpg,424,519,egg,156,200,167,226
73.jpg,424,519,egg,147,189,165,200
73.jpg,424,519,egg,157,183,168,199
73.jpg,424,519,egg,139,155,160,173
73.jpg,424,519,egg,150,158,165,178
73.jpg,424,519,egg,174,188,196,197
73.jpg,424,519,egg,173,178,199,190
73.jpg,424,519,egg,166,153,177,175
73.jpg,424,519,egg,155,123,168,148
73.jpg,424,519,egg,191,231,199,238
73.jpg,424,519,egg,71,128,84,147
73.jpg,424,519,egg,192,215,214,226
73.jpg,424,519,egg,214,220,230,241
73.jpg,424,519,egg,342,186,361,207
73.jpg,424,519,egg,362,176,382,190
73.jpg,424,519,egg,354,166,375,176
73.jpg,424,519,egg,290,223,296,241
73.jpg,424,519,egg,282,215,291,236
73.jpg,424,519,egg,274,212,286,229
73.jpg,424,519,egg,262,222,279,236
73.jpg,424,519,egg,256,229,269,246
73.jpg,424,519,egg,250,229,260,244
73.jpg,424,519,egg,227,230,251,241
73.jpg,424,519,egg,201,180,217,200
73.jpg,424,519,egg,201,209,225,218
73.jpg,424,519,egg,206,199,226,215
73.jpg,424,519,egg,209,189,232,202
73.jpg,424,519,egg,226,206,241,225
73.jpg,424,519,egg,224,218,242,232
73.jpg,424,519,egg,235,216,252,232
73.jpg,424,519,egg,292,202,316,211
73.jpg,424,519,egg,279,197,289,208
73.jpg,424,519,egg,291,188,306,200
73.jpg,424,519,egg,269,179,276,200
73.jpg,424,519,egg,262,169,271,191
73.jpg,424,519,egg,251,185,263,205
73.jpg,424,519,egg,236,179,257,193
73.jpg,424,519,egg,247,164,265,184
73.jpg,424,519,egg,225,160,250,167
73.jpg,424,519,egg,217,165,229,178
73.jpg,424,519,egg,182,160,198,180
73.jpg,424,519,egg,249,139,264,159
73.jpg,424,519,egg,264,118,285,131
73.jpg,424,519,egg,257,108,281,119
73.jpg,424,519,egg,213,113,234,121
73.jpg,424,519,egg,206,98,220,117
73.jpg,424,519,egg,187,154,200,170
73.jpg,424,519,egg,197,156,208,178
73.jpg,424,519,egg,152,63,176,72
74.jpg,605,807,egg,16,254,46,290
74.jpg,605,807,egg,110,227,148,240
74.jpg,605,807,egg,143,213,160,241
74.jpg,605,807,egg,131,311,165,336
74.jpg,605,807,egg,92,431,126,446
74.jpg,605,807,egg,177,339,201,369
74.jpg,605,807,egg,188,336,216,363
74.jpg,605,807,egg,179,319,218,336
74.jpg,605,807,egg,159,415,202,429
74.jpg,605,807,egg,153,428,196,445
74.jpg,605,807,egg,158,444,177,480
74.jpg,605,807,egg,245,496,286,514
74.jpg,605,807,egg,248,512,288,533
74.jpg,605,807,egg,282,495,309,528
74.jpg,605,807,egg,332,525,364,552
74.jpg,605,807,egg,375,506,406,531
74.jpg,605,807,egg,297,451,323,483
74.jpg,605,807,egg,340,450,380,471
74.jpg,605,807,egg,436,473,476,499
74.jpg,605,807,egg,455,437,491,457
74.jpg,605,807,egg,409,414,441,432
74.jpg,605,807,egg,274,418,313,431
74.jpg,605,807,egg,202,419,216,432
74.jpg,605,807,egg,214,394,245,420
74.jpg,605,807,egg,244,397,262,434
74.jpg,605,807,egg,272,387,305,414
74.jpg,605,807,egg,251,361,288,379
74.jpg,605,807,egg,227,359,254,376
74.jpg,605,807,egg,221,349,262,363
74.jpg,605,807,egg,224,307,248,341
74.jpg,605,807,egg,240,312,260,340
74.jpg,605,807,egg,307,334,321,345
74.jpg,605,807,egg,345,398,375,423
74.jpg,605,807,egg,366,403,402,420
74.jpg,605,807,egg,397,398,431,416
74.jpg,605,807,egg,375,372,393,407
74.jpg,605,807,egg,443,379,465,398
74.jpg,605,807,egg,321,357,352,379
74.jpg,605,807,egg,342,363,357,392
74.jpg,605,807,egg,354,351,365,376
74.jpg,605,807,egg,361,353,377,385
74.jpg,605,807,egg,370,353,384,362
74.jpg,605,807,egg,198,298,237,314
74.jpg,605,807,egg,191,289,226,300
74.jpg,605,807,egg,199,281,238,293
74.jpg,605,807,egg,345,340,382,352
74.jpg,605,807,egg,434,321,451,354
74.jpg,605,807,egg,441,313,462,344
74.jpg,605,807,egg,464,331,484,355
74.jpg,605,807,egg,455,318,474,344
74.jpg,605,807,egg,462,314,493,336
74.jpg,605,807,egg,471,335,496,365
74.jpg,605,807,egg,336,312,359,337
74.jpg,605,807,egg,348,309,371,336
74.jpg,605,807,egg,363,314,382,340
74.jpg,605,807,egg,377,317,398,347
74.jpg,605,807,egg,292,303,309,334
74.jpg,605,807,egg,340,295,373,313
74.jpg,605,807,egg,355,273,368,305
74.jpg,605,807,egg,364,276,377,307
74.jpg,605,807,egg,279,291,309,317
74.jpg,605,807,egg,244,283,275,308
74.jpg,605,807,egg,267,287,303,304
74.jpg,605,807,egg,263,268,281,297
74.jpg,605,807,egg,276,275,306,288
74.jpg,605,807,egg,304,293,341,306
74.jpg,605,807,egg,326,272,349,298
74.jpg,605,807,egg,295,265,314,294
74.jpg,605,807,egg,307,270,326,296
74.jpg,605,807,egg,312,258,328,284
74.jpg,605,807,egg,303,244,318,269
74.jpg,605,807,egg,332,259,357,271
74.jpg,605,807,egg,329,249,364,261
74.jpg,605,807,egg,325,236,354,250
74.jpg,605,807,egg,367,257,405,270
74.jpg,605,807,egg,373,231,391,259
74.jpg,605,807,egg,402,248,438,259
74.jpg,605,807,egg,400,239,438,249
74.jpg,605,807,egg,223,255,246,274
74.jpg,605,807,egg,220,226,241,256
74.jpg,605,807,egg,199,199,236,215
74.jpg,605,807,egg,252,233,284,254
74.jpg,605,807,egg,272,226,301,249
74.jpg,605,807,egg,240,209,267,239
74.jpg,605,807,egg,252,204,284,226
74.jpg,605,807,egg,269,204,301,223
74.jpg,605,807,egg,298,203,318,215
74.jpg,605,807,egg,292,175,311,195
74.jpg,605,807,egg,311,174,333,200
74.jpg,605,807,egg,321,216,346,237
74.jpg,605,807,egg,333,212,358,229
74.jpg,605,807,egg,342,210,367,224
74.jpg,605,807,egg,384,214,420,226
74.jpg,605,807,egg,371,200,403,218
74.jpg,605,807,egg,391,201,418,218
74.jpg,605,807,egg,420,208,443,236
74.jpg,605,807,egg,459,250,490,274
74.jpg,605,807,egg,160,148,176,181
74.jpg,605,807,egg,171,154,201,178
74.jpg,605,807,egg,310,121,346,134
74.jpg,605,807,egg,308,85,333,107
74.jpg,605,807,egg,290,82,308,107
74.jpg,605,807,egg,386,47,411,58
74.jpg,605,807,egg,419,119,451,139
75.jpg,605,807,egg,263,590,300,612
75.jpg,605,807,egg,298,102,311,134
75.jpg,605,807,egg,302,133,326,171
75.jpg,605,807,egg,255,183,279,207
75.jpg,605,807,egg,205,194,236,216
75.jpg,605,807,egg,106,224,144,249
75.jpg,605,807,egg,183,256,217,281
75.jpg,605,807,egg,96,289,119,316
75.jpg,605,807,egg,127,313,148,346
75.jpg,605,807,egg,140,408,155,421
75.jpg,605,807,egg,171,383,193,416
75.jpg,605,807,egg,179,363,214,384
75.jpg,605,807,egg,223,341,248,373
75.jpg,605,807,egg,226,312,249,340
75.jpg,605,807,egg,229,305,258,335
75.jpg,605,807,egg,218,381,237,403
75.jpg,605,807,egg,218,407,233,442
75.jpg,605,807,egg,237,424,248,459
75.jpg,605,807,egg,286,427,312,454
75.jpg,605,807,egg,311,408,331,440
75.jpg,605,807,egg,301,415,312,427
75.jpg,605,807,egg,350,426,359,437
75.jpg,605,807,egg,300,445,331,460
75.jpg,605,807,egg,262,348,290,377
75.jpg,605,807,egg,296,383,317,412
75.jpg,605,807,egg,323,383,345,413
75.jpg,605,807,egg,375,407,394,441
75.jpg,605,807,egg,259,261,284,290
75.jpg,605,807,egg,264,317,298,329
75.jpg,605,807,egg,272,285,294,317
75.jpg,605,807,egg,269,272,285,308
75.jpg,605,807,egg,286,249,300,276
75.jpg,605,807,egg,297,254,325,280
75.jpg,605,807,egg,308,278,342,292
75.jpg,605,807,egg,300,301,316,330
75.jpg,605,807,egg,289,301,305,319
75.jpg,605,807,egg,316,297,346,320
75.jpg,605,807,egg,331,300,356,327
75.jpg,605,807,egg,344,305,364,330
75.jpg,605,807,egg,300,338,317,371
75.jpg,605,807,egg,358,367,374,405
75.jpg,605,807,egg,337,350,355,382
75.jpg,605,807,egg,315,350,343,374
75.jpg,605,807,egg,313,336,343,365
75.jpg,605,807,egg,356,322,372,356
75.jpg,605,807,egg,366,334,378,363
75.jpg,605,807,egg,377,332,389,364
75.jpg,605,807,egg,326,210,362,226
75.jpg,605,807,egg,320,262,351,285
75.jpg,605,807,egg,331,251,354,281
75.jpg,605,807,egg,351,253,386,269
75.jpg,605,807,egg,355,263,389,283
75.jpg,605,807,egg,365,299,386,331
75.jpg,605,807,egg,390,325,416,340
75.jpg,605,807,egg,415,325,446,341
75.jpg,605,807,egg,407,342,432,374
75.jpg,605,807,egg,377,369,411,389
75.jpg,605,807,egg,382,381,400,409
75.jpg,605,807,egg,391,398,405,433
75.jpg,605,807,egg,399,386,426,412
75.jpg,605,807,egg,401,372,426,400
75.jpg,605,807,egg,441,342,459,374
75.jpg,605,807,egg,457,341,472,373
75.jpg,605,807,egg,467,391,494,420
75.jpg,605,807,egg,505,340,524,372
75.jpg,605,807,egg,471,319,505,331
75.jpg,605,807,egg,488,307,517,319
75.jpg,605,807,egg,476,293,505,319
75.jpg,605,807,egg,465,282,494,309
75.jpg,605,807,egg,469,266,494,290
75.jpg,605,807,egg,421,272,441,296
75.jpg,605,807,egg,410,269,426,294
75.jpg,605,807,egg,398,274,414,290
75.jpg,605,807,egg,411,239,434,257
75.jpg,605,807,egg,453,228,485,244
75.jpg,605,807,egg,451,160,480,181
75.jpg,605,807,egg,482,180,510,197
75.jpg,605,807,egg,201,441,221,475
75.jpg,605,807,egg,210,451,239,480
75.jpg,605,807,egg,202,490,218,528
75.jpg,605,807,egg,224,478,252,506
75.jpg,605,807,egg,243,467,279,480
75.jpg,605,807,egg,280,501,293,537
75.jpg,605,807,egg,290,510,305,540
75.jpg,605,807,egg,301,504,327,533
75.jpg,605,807,egg,325,528,358,557
75.jpg,605,807,egg,326,489,360,505
75.jpg,605,807,egg,296,476,329,494
75.jpg,605,807,egg,312,466,347,480
75.jpg,605,807,egg,314,450,341,467
75.jpg,605,807,egg,339,438,355,477
75.jpg,605,807,egg,347,456,368,488
75.jpg,605,807,egg,401,508,421,526
75.jpg,605,807,egg,393,461,409,492
75.jpg,605,807,egg,414,474,438,509
75.jpg,605,807,egg,432,473,455,504
75.jpg,605,807,egg,420,526,455,547
75.jpg,605,807,egg,440,508,475,529
75.jpg,605,807,egg,433,493,463,515
75.jpg,605,807,egg,446,470,470,495
75.jpg,605,807,egg,507,459,540,471
75.jpg,605,807,egg,551,247,568,276
75.jpg,605,807,egg,532,183,555,212
76.jpg,605,807,egg,113,170,133,201
76.jpg,605,807,egg,198,149,239,167
76.jpg,605,807,egg,260,127,302,149
76.jpg,605,807,egg,300,161,338,179
76.jpg,605,807,egg,340,104,375,123
76.jpg,605,807,egg,382,119,411,156
76.jpg,605,807,egg,465,94,494,130
76.jpg,605,807,egg,215,78,241,116
76.jpg,605,807,egg,227,79,253,117
76.jpg,605,807,egg,261,54,301,72
